timestamp,open,high,low,close,volume
2025-05-12 06:32:31.445200,30002.139444314394,30015.527653748213,29972.880460536544,30002.043709168214,425
2025-05-12 06:35:31.445200,30003.8517119289,30034.83629457725,29967.486889465283,30001.993640914316,391
2025-05-12 06:38:31.445200,30000.901764485687,30050.144111357884,29982.77373500532,30002.81721618719,299
2025-05-12 06:41:31.445200,30001.223864160675,30022.23417089741,29998.143332939002,29999.887580264643,134
2025-05-12 06:44:31.445200,30000.3030046315,30003.68738014052,29978.209678254654,30001.601097191295,186
2025-05-12 06:47:31.445200,29998.668612531204,30002.712570298016,29981.226980296397,29999.506405765933,177
2025-05-12 06:50:31.445200,30000.808674606964,30003.88680536526,29969.893092315368,30000.859199609964,496
2025-05-12 06:53:31.445200,29998.243878087233,30047.101613111223,29992.40534526361,29999.08595038136,288
2025-05-12 06:56:31.445200,30000.69167406418,30026.11047738891,29987.68679074349,30000.56395792591,485
2025-05-12 06:59:31.445200,29999.108310557625,30040.46833918271,29957.85609672286,29997.197101538386,233
2025-05-12 07:02:31.445200,29997.976836778947,30005.78303000772,29984.06507646385,29997.798150349965,354
2025-05-12 07:05:31.445200,29998.24643256461,30011.183228812806,29977.649964931003,29997.733398800214,322
2025-05-12 07:08:31.445200,29999.951821705326,30033.64616881221,29952.24868439378,29999.27869397959,274
2025-05-12 07:11:31.445200,29998.89121510974,30045.535382689322,29986.97924313118,30001.94967144778,460
2025-05-12 07:14:31.445200,30000.88162771835,30017.841324147408,29993.542401981722,29999.667803125587,236
2025-05-12 07:17:31.445200,29999.773971702994,30003.63588240931,29965.301216043226,29999.080192775073,425
2025-05-12 07:20:31.445200,30000.139522869555,30043.06284603271,29971.503535040112,29998.85849568356,134
2025-05-12 07:23:31.445200,29998.26322833994,30012.854007538066,29967.730693469264,29998.564772820897,135
2025-05-12 07:26:31.445200,29999.90933056417,30036.34687300083,29997.191210131175,29997.40591575549,396
2025-05-12 07:29:31.445200,29997.35405360398,30006.093367785816,29977.32834031288,29998.288278785116,295
2025-05-12 07:32:31.445200,29998.84579041091,30031.754810280767,29996.793316815365,29995.720409196096,238
2025-05-12 07:35:31.445200,29999.116847221547,30038.871969575855,29984.474215181253,29995.65726679796,155
2025-05-12 07:38:31.445200,29998.078853561292,30034.644740916712,29962.984327800175,29997.917959234193,459
2025-05-12 07:41:31.445200,29998.508880060785,30016.479229489778,29995.446817450567,29998.90445083118,314
2025-05-12 07:44:31.445200,29997.78762575704,30033.834555681184,29982.76539317651,29996.873653603187,214
2025-05-12 07:47:31.445200,29998.05116065694,30003.760431115687,29947.381437265954,29996.29503101342,192
2025-05-12 07:50:31.445200,29999.309220828527,30013.103275634385,29948.851208361375,29997.370475644544,271
2025-05-12 07:53:31.445200,29996.04600371873,30018.230944343686,29973.159487075554,29996.979070973404,265
2025-05-12 07:56:31.445200,29995.867861594805,30040.343572106438,29959.69830083281,29993.80644879418,111
2025-05-12 07:59:31.445200,29995.190783313512,30003.939949865497,29964.620150727635,29995.822838829863,400
2025-05-12 08:02:31.445200,29995.88521455291,30041.004235215813,29973.71334213116,29997.082959761166,492
2025-05-12 08:05:31.445200,29997.334810239154,30038.922322447514,29956.120784854407,30000.071885974012,120
2025-05-12 08:08:31.445200,29998.092786643734,30046.31119801142,29989.10407054921,29999.776315933883,245
2025-05-12 08:11:31.445200,29995.944529781307,30015.488715411502,29955.681970134123,29997.77055409592,309
2025-05-12 08:14:31.445200,29997.803062104456,30006.54678859714,29994.196323978835,29996.378892344463,261
2025-05-12 08:17:31.445200,29994.789035694914,30005.909232995302,29950.53303238793,29992.915953511263,167
2025-05-12 08:20:31.445200,29991.927215431566,30034.35006502795,29959.157095583465,29993.045978327675,454
2025-05-12 08:23:31.445200,29990.90284057833,30040.19445662573,29969.63734370049,29992.711946098316,110
2025-05-12 08:26:31.445200,29992.444642737308,30027.997527074014,29959.478514773276,29994.32167206651,472
2025-05-12 08:29:31.445200,29994.325078418213,30017.049965010883,29969.90668772773,29992.04460158814,163
2025-05-12 08:32:31.445200,29990.452220116644,30005.654315710413,29952.301666357427,29991.538233071988,139
2025-05-12 08:35:31.445200,29990.454953260836,30033.632897145784,29986.27629873542,29992.764107394614,217
2025-05-12 08:38:31.445200,29991.542808283924,30035.20120758915,29966.18436072675,29993.453043838355,279
2025-05-12 08:41:31.445200,29990.222481076227,29994.455670722255,29946.274614135033,29990.104681617962,352
2025-05-12 08:44:31.445200,29988.59518400546,30000.04991504153,29942.87597769994,29988.710937774453,113
2025-05-12 08:47:31.445200,29990.283277917493,30030.251901633746,29977.647030533437,29987.974247453763,492
